,매장이름,주소,구,브랜드,위도,경도
1122,역촌진흥로점,서울 은평구 진흥로1길 3 (역촌동),은평구,이디야,37.6016991,126.9194436
1123,연신내역점,서울 은평구 통일로 855-9 (갈현동),은평구,이디야,37.6270657,126.9156137
1124,연신내중앙점,서울 은평구 통일로 825 (대조동),은평구,이디야,37.6141112,126.9208904
1125,연신내통일로점,서울 은평구 통일로 876 (불광동),은평구,이디야,37.6211624,126.9202577
1126,은평구청점,서울 은평구 은평로 197 (녹번동),은평구,이디야,37.6016007,126.9296014
1127,은평뉴타운점,"서울 은평구 진관3로 70 (진관동, 은평뉴타운상림마을)",은평구,이디야,37.64223339999999,126.9231143
1128,은평이마트점,"서울 은평구 은평로 111 (응암동, 은평이마트)",은평구,이디야,37.6003893,126.9202568
1129,응암역점,"서울 은평구 연서로 9 (역촌동, 센타폴리스)",은평구,이디야,37.6001129,126.9155858
1130,응암오거리점,서울 은평구 응암로 211 (응암동),은평구,이디야,37.5908628,126.9171141
1131,응암중앙점,서울 은평구 응암로 183 (응암동),은평구,이디야,37.5883944,126.9165713
1132,증산동점,서울 은평구 증산서길 78 (증산동),은평구,이디야,37.5833382,126.9065476
1133,경복궁역점,서울 종로구 자하문로 7 (체부동),종로구,이디야,37.5790658,126.9697902
1134,광화문점,서울 종로구 세종대로23길 15 (도렴동),종로구,이디야,37.571457,126.9756366
1135,광화문트윈트리타워점,"서울 종로구 율곡로 6 (중학동, 트윈 트리 빌딩)",종로구,이디야,37.5751853,126.9797383
1136,낙원동점,서울 종로구 낙원동,종로구,이디야,37.57284569999999,126.9884126
1137,대학로점,서울 종로구 대학로10길 17 (동숭동),종로구,이디야,37.5820564,127.0031655
1138,독립문역점,서울 종로구 통일로 266 (무악동),종로구,이디야,37.5771577,126.9586244
1139,동대문역점,"서울 종로구 율곡로 286 (종로6가, 야드인빌딩)",종로구,이디야,37.5718325,127.0081491
1140,동묘역점,서울 종로구 종로 354 (숭인동),종로구,이디야,37.5776264,127.0223891
1141,방통대점,서울 종로구 대학로 81-1 (연건동),종로구,이디야,37.5783148,127.0017255
1142,배화여대점,서울 종로구 필운대로1길 35 (필운동),종로구,이디야,37.5778275,126.9679917
1143,북촌마을점,서울 종로구 북촌로5길 39 (화동),종로구,이디야,37.57953759999999,126.9836008
1144,삼일빌딩점,서울 종로구 삼일대로15길 13 (관철동),종로구,이디야,37.5687424,126.9867265
1145,상명대점,서울 종로구 홍지동,종로구,이디야,37.601247,126.9562041
1146,성균관대점,서울 종로구 성균관로 8 (명륜2가),종로구,이디야,37.5845216,126.9994393
1147,숭인점,서울 종로구 숭인동길 6 (숭인동),종로구,이디야,37.5752518,127.0215847
1148,신설점,서울 종로구 난계로29길 30 (숭인동),종로구,이디야,37.5741948,127.0214683
1149,종각점,서울 종로구 삼일대로19길 24 (관철동),종로구,이디야,37.56962,126.9862007
1150,종로3가점,서울 종로구 종로 126 (종로3가),종로구,이디야,37.5700276,126.9917137
1151,종로4가점,서울 종로구 김상옥로 1 (인의동),종로구,이디야,37.5734546,126.9978915
1152,종로5가점,서울 종로구 대학로 33 (효제동),종로구,이디야,37.574208,127.0018843
1153,종로교차로점,서울 종로구 동호로 406-1 (종로5가),종로구,이디야,37.5705613,127.002241
1154,종로구청점,서울 종로구 수송동,종로구,이디야,37.5739802,126.9804234
1155,종로르메이에르점,서울 종로구 종로1가 르메이에르종로타운,종로구,이디야,37.5709593,126.9798759
1156,종로삼일대로점,서울 종로구 삼일대로 390-1 (관철동),종로구,이디야,37.5690625,126.9872746
1157,종로타워점,"서울 종로구 종로 51 (종로2가, 종로타워)",종로구,이디야,37.5707727,126.983525
1158,창덕궁점,서울 종로구 돈화문로 41-1 (묘동),종로구,이디야,37.5741088,126.991447
1159,창신동점,서울 종로구 종로 316-1 (창신동),종로구,이디야,37.5745846,127.008896
1160,창신중앙점,서울 종로구 지봉로 64 (숭인동),종로구,이디야,37.5756904,127.0158154
1161,탑골공원점,서울 종로구 낙원동,종로구,이디야,37.57284569999999,126.9884126
1162,혜화동로터리점,서울 종로구 혜화로 3-1 (혜화동),종로구,이디야,37.5860305,127.0005638
1163,혜화역점,서울 종로구 창경궁로 258-15 (명륜2가),종로구,이디야,37.5846573,127.0002379
1164,YTN점,서울 중구 세종대로1길 11 (봉래동1가),중구,이디야,37.5581783,126.9727466
1165,광희동점,서울 중구 마른내로 165-1 (광희동1가),중구,이디야,37.564787,127.006136
1166,다동점,서울 중구 다동길 46 (다동),중구,이디야,37.56782159999999,126.9817119
1167,동국대후문점,"서울 중구 창경궁로 2 (충무로5가, 남경빌딩)",중구,이디야,37.5624822,126.9986871
1168,동대문점,서울 중구 을지로43길 38 (을지로6가),중구,이디야,37.5676676,127.0077516
1169,동평화점,서울 중구 청계천로 318 (신당동),중구,이디야,37.5694218,127.0132185
1170,만리동고개점,"서울 중구 만리재로 175 (만리동2가, 서울역센트럴자이),402동 102호",중구,이디야,37.555136,126.9634788
1171,명동역점,서울 중구 퇴계로 103 (충무로1가),중구,이디야,37.5608361,126.9832037
1172,북창동점,서울 중구 남대문로1길 57-1 (태평로2가),중구,이디야,37.5636058,126.9775563
1173,서소문점,서울 중구 서소문로11길 8 (서소문동),중구,이디야,37.5632228,126.973086
1174,서울시청점,"서울 중구 세종대로20길 23 (무교동, 원창빌딩)",중구,이디야,37.5631745,126.9989676
1175,세종로점,서울 중구 세종대로21길 67 (태평로1가),중구,이디야,37.5682757,126.9756694
1176,신당점,서울 중구 다산로35길 11 (신당동),중구,이디야,37.56351799999999,127.0148075
1177,신당중앙점,서울 중구 퇴계로 455 (황학동),중구,이디야,37.56744380000001,127.0198915
1178,약수역점,서울 중구 동호로 186-13 (신당동),중구,이디야,37.5545654,127.0114859
1179,오장동점,서울 중구 마른내로 109-1 (오장동),중구,이디야,37.5645748,127.0001136
1180,을지로3가점,서울 중구 수표로 45 (저동2가),중구,이디야,37.5634861,126.9902353
1181,정동점,서울 중구 정동길 2-1 (정동),중구,이디야,37.5679414,126.9693423
1182,중림점,서울 중구 청파로 464 (중림동),중구,이디야,37.5607773,126.9682129
1183,청구역점,서울 중구 다산로 181-2 (신당동),중구,이디야,37.5597511,127.0132283
1184,충무로3가점,서울 중구 퇴계로27길 31 (충무로3가),중구,이디야,37.56252509999999,126.9912341
1185,충무로점,서울 중구 퇴계로 188 (필동1가),중구,이디야,37.5607858,126.9921905
1186,충무아트홀점,서울 중구 퇴계로 381-1 (신당동),중구,이디야,37.5652402,127.0139856
1187,충무필동점,서울 중구 퇴계로 218-5 (필동2가),중구,이디야,37.561541,126.9936459
1188,충정로역점,"서울 중구 중림로 10 (중림동, 중림동 삼성 사이버 빌리지)",중구,이디야,37.5587312,126.9649372
1189,태평로점,서울 중구 세종대로11길 26 (서소문동),중구,이디야,37.5624142,126.9745054
1190,한국은행점,서울 중구 남대문로 29-2 (남대문로3가),중구,이디야,37.5619687,126.9803334
1191,황학롯데캐슬점,"서울 중구 청계천로 400 (황학동, 롯데캐슬베네치아)",중구,이디야,37.5708733,127.0213284
1192,회현SK리더스점,"서울 중구 퇴계로 72 (회현동1가, 리더스뷰남산)",중구,이디야,37.5592302,126.9806639
1193,강동SK허브점,"서울 강동구 천호대로 1107 (길동, 강동역에스케이허브)",강동구,이디야,37.5353237,127.1345903
1194,강동구청점,"서울 강동구 성내로6길 20 (성내동, 청일 베르네)",강동구,이디야,37.5288753,127.1222899
1195,강동역점,"서울 강동구 천호대로 1065 (천호동, 강동상떼빌)",강동구,이디야,37.5369023,127.1302611
1196,강일점,"서울 강동구 아리수로93길 19 (강일동, 임페리얼타워)",강동구,이디야,37.5665592,127.1737804
1197,고덕그라시움후문점,서울 강동구 동남로82길 121 (고덕동),강동구,이디야,37.5603577,127.1636874
1198,고덕래미안힐스점,"서울 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕)",강동구,이디야,37.5594375,127.1476045
1199,고덕점,"서울 강동구 동남로75길 19 (명일동, 명일빌딩)",강동구,이디야,37.5540951,127.1551471
1200,굽은다리역점,서울 강동구 양재대로 1543 (천호동),강동구,이디야,37.5434703,127.1418503
1201,길동사거리점,서울 강동구 천호대로 1132 (성내동),강동구,이디야,37.5334861,127.136705
1202,길동역점,서울 강동구 양재대로 1471 (길동),강동구,이디야,37.5392074,127.1461206
1203,길동중앙점,서울 강동구 명일로 200 (길동),강동구,이디야,37.5365076,127.1459209
1204,둔촌점,서울 강동구 양재대로 1377 (성내동),강동구,이디야,37.5291279,127.1362456
1205,명일역점,서울 강동구 양재대로 1626 (명일동),강동구,이디야,37.5506014,127.1441289
1206,명일중앙점,"서울 강동구 상암로 210 (명일동, 명일현대종합상가)",강동구,이디야,37.5484567,127.1487867
1207,보훈병원점,"서울 강동구 명일로 110 (둔촌동, 둔촌동암펠로스타워)",강동구,이디야,37.5287091,127.1431767
1208,상일리엔파크점,"서울 강동구 상일로 74 (상일동, 고덕리엔파크3단지아파트)",강동구,이디야,37.5523456,127.175784
1209,암사3동점,"서울 강동구 고덕로 140 (암사동, 프라이어팰리스)",강동구,이디야,37.5534915,127.1390945
1210,암사역점,"서울 강동구 올림픽로 782 (암사동, 501타워)",강동구,이디야,37.5508357,127.1281014
1211,암사중앙점,"서울 강동구 암사길 50 (암사동, 제이빌더스)",강동구,이디야,37.5516267,127.1348226
1212,올림픽북문점,서울 강동구 성안로 7 (성내동),강동구,이디야,37.5281989,127.1292263
1213,천호로데오점,서울 강동구 천호대로 1027 (천호동),강동구,이디야,37.5381798,127.126317
1214,천호역점,서울 강동구 천호대로 1006 (성내동),강동구,이디야,37.5379796,127.1237397
1215,천호중앙점,"서울 강동구 올림픽로 660 (천호동, 천호엘크루주상복합)",강동구,이디야,37.54017959999999,127.1244282
1216,천호초교사거리점,"서울 강동구 구천면로 304 (천호동, 일주빌딩)",강동구,이디야,37.546686,127.1347948
1217,천호현대점,서울 강동구 올림픽로 665 (천호동),강동구,이디야,37.5408846,127.1238516
1218,강동SK허브점,"서울 강동구 천호대로 1107 (길동, 강동역에스케이허브)",강동구,이디야,37.5353237,127.1345903
1219,강동구청점,"서울 강동구 성내로6길 20 (성내동, 청일 베르네)",강동구,이디야,37.5288753,127.1222899
1220,강동역점,"서울 강동구 천호대로 1065 (천호동, 강동상떼빌)",강동구,이디야,37.5369023,127.1302611
1221,강일점,"서울 강동구 아리수로93길 19 (강일동, 임페리얼타워)",강동구,이디야,37.5665592,127.1737804
1222,고덕그라시움후문점,서울 강동구 동남로82길 121 (고덕동),강동구,이디야,37.5603577,127.1636874
1223,고덕래미안힐스점,"서울 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕)",강동구,이디야,37.5594375,127.1476045
1224,고덕점,"서울 강동구 동남로75길 19 (명일동, 명일빌딩)",강동구,이디야,37.5540951,127.1551471
1225,굽은다리역점,서울 강동구 양재대로 1543 (천호동),강동구,이디야,37.5434703,127.1418503
1226,길동사거리점,서울 강동구 천호대로 1132 (성내동),강동구,이디야,37.5334861,127.136705
1227,길동역점,서울 강동구 양재대로 1471 (길동),강동구,이디야,37.5392074,127.1461206
1228,길동중앙점,서울 강동구 명일로 200 (길동),강동구,이디야,37.5365076,127.1459209
1229,둔촌점,서울 강동구 양재대로 1377 (성내동),강동구,이디야,37.5291279,127.1362456
1230,명일역점,서울 강동구 양재대로 1626 (명일동),강동구,이디야,37.5506014,127.1441289
1231,명일중앙점,"서울 강동구 상암로 210 (명일동, 명일현대종합상가)",강동구,이디야,37.5484567,127.1487867
1232,보훈병원점,"서울 강동구 명일로 110 (둔촌동, 둔촌동암펠로스타워)",강동구,이디야,37.5287091,127.1431767
1233,상일리엔파크점,"서울 강동구 상일로 74 (상일동, 고덕리엔파크3단지아파트)",강동구,이디야,37.5523456,127.175784
1234,암사3동점,"서울 강동구 고덕로 140 (암사동, 프라이어팰리스)",강동구,이디야,37.5534915,127.1390945
1235,암사역점,"서울 강동구 올림픽로 782 (암사동, 501타워)",강동구,이디야,37.5508357,127.1281014
1236,암사중앙점,"서울 강동구 암사길 50 (암사동, 제이빌더스)",강동구,이디야,37.5516267,127.1348226
1237,올림픽북문점,서울 강동구 성안로 7 (성내동),강동구,이디야,37.5281989,127.1292263
1238,천호로데오점,서울 강동구 천호대로 1027 (천호동),강동구,이디야,37.5381798,127.126317
1239,천호역점,서울 강동구 천호대로 1006 (성내동),강동구,이디야,37.5379796,127.1237397
1240,천호중앙점,"서울 강동구 올림픽로 660 (천호동, 천호엘크루주상복합)",강동구,이디야,37.54017959999999,127.1244282
1241,천호초교사거리점,"서울 강동구 구천면로 304 (천호동, 일주빌딩)",강동구,이디야,37.546686,127.1347948
1242,천호현대점,서울 강동구 올림픽로 665 (천호동),강동구,이디야,37.5408846,127.1238516
1243,강동SK허브점,"서울 강동구 천호대로 1107 (길동, 강동역에스케이허브)",강동구,이디야,37.5353237,127.1345903
1244,강동구청점,"서울 강동구 성내로6길 20 (성내동, 청일 베르네)",강동구,이디야,37.5288753,127.1222899
1245,강동역점,"서울 강동구 천호대로 1065 (천호동, 강동상떼빌)",강동구,이디야,37.5369023,127.1302611
1246,강일점,"서울 강동구 아리수로93길 19 (강일동, 임페리얼타워)",강동구,이디야,37.5665592,127.1737804
1247,고덕그라시움후문점,서울 강동구 동남로82길 121 (고덕동),강동구,이디야,37.5603577,127.1636874
1248,고덕래미안힐스점,"서울 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕)",강동구,이디야,37.5594375,127.1476045
1249,고덕점,"서울 강동구 동남로75길 19 (명일동, 명일빌딩)",강동구,이디야,37.5540951,127.1551471
1250,굽은다리역점,서울 강동구 양재대로 1543 (천호동),강동구,이디야,37.5434703,127.1418503
1251,길동사거리점,서울 강동구 천호대로 1132 (성내동),강동구,이디야,37.5334861,127.136705
1252,길동역점,서울 강동구 양재대로 1471 (길동),강동구,이디야,37.5392074,127.1461206
1253,길동중앙점,서울 강동구 명일로 200 (길동),강동구,이디야,37.5365076,127.1459209
1254,둔촌점,서울 강동구 양재대로 1377 (성내동),강동구,이디야,37.5291279,127.1362456
1255,명일역점,서울 강동구 양재대로 1626 (명일동),강동구,이디야,37.5506014,127.1441289
1256,명일중앙점,"서울 강동구 상암로 210 (명일동, 명일현대종합상가)",강동구,이디야,37.5484567,127.1487867
1257,보훈병원점,"서울 강동구 명일로 110 (둔촌동, 둔촌동암펠로스타워)",강동구,이디야,37.5287091,127.1431767
1258,상일리엔파크점,"서울 강동구 상일로 74 (상일동, 고덕리엔파크3단지아파트)",강동구,이디야,37.5523456,127.175784
1259,암사3동점,"서울 강동구 고덕로 140 (암사동, 프라이어팰리스)",강동구,이디야,37.5534915,127.1390945
1260,암사역점,"서울 강동구 올림픽로 782 (암사동, 501타워)",강동구,이디야,37.5508357,127.1281014
1261,암사중앙점,"서울 강동구 암사길 50 (암사동, 제이빌더스)",강동구,이디야,37.5516267,127.1348226
1262,올림픽북문점,서울 강동구 성안로 7 (성내동),강동구,이디야,37.5281989,127.1292263
1263,천호로데오점,서울 강동구 천호대로 1027 (천호동),강동구,이디야,37.5381798,127.126317
1264,천호역점,서울 강동구 천호대로 1006 (성내동),강동구,이디야,37.5379796,127.1237397
1265,천호중앙점,"서울 강동구 올림픽로 660 (천호동, 천호엘크루주상복합)",강동구,이디야,37.54017959999999,127.1244282
1266,천호초교사거리점,"서울 강동구 구천면로 304 (천호동, 일주빌딩)",강동구,이디야,37.546686,127.1347948
1267,천호현대점,서울 강동구 올림픽로 665 (천호동),강동구,이디야,37.5408846,127.1238516
1268,경희대점,서울 동대문구 경희대로 4 (회기동),동대문구,이디야,37.5916824,127.0551428
1269,경희대캠퍼스점,"서울 동대문구 경희대로 26 (회기동, 경희대학교,경희초,중,고,여자중고등학교)",동대문구,이디야,37.5953632,127.0527612
1270,답십리역점,서울 동대문구 천호대로 265 (답십리동),동대문구,이디야,37.56902609999999,127.0573024
1271,답십리파크자이점,"서울 동대문구 한천로 55 (답십리동, 영진빌딩)",동대문구,이디야,37.5714784,127.0577096
1272,동대문구청점,서울 동대문구 천호대로 153-1 (용두동),동대문구,이디야,37.5795817,127.0299297
1273,동부병원사거리점,서울 동대문구 무학로 104 (용두동),동대문구,이디야,37.5735046,127.0309651
1274,배봉초교사거리점,서울 동대문구 답십리로63길 131 (장안동),동대문구,이디야,37.5784698,127.069321
1275,서울시립대점,"서울 동대문구 서울시립대로 164 (전농동, 도석프라자)",동대문구,이디야,37.583249,127.0548191
1276,외대점,서울 동대문구 휘경로 12 (이문동),동대문구,이디야,37.59582040000001,127.0612654
1277,용두동사거리점,서울 동대문구 왕산로 68 (용두동),동대문구,이디야,37.5757009,127.034989
1278,용두동점,서울 동대문구 고산자로 413-1 (용두동),동대문구,이디야,37.5766232,127.0379189
1279,이문점,서울 동대문구 신이문로 19 (이문동),동대문구,이디야,37.6031045,127.064235
1280,장안동사거리점,서울 동대문구 답십리로 309 (장안동),동대문구,이디야,37.572295,127.0748317
1281,장안동점,서울 동대문구 장한로 43 (장안동),동대문구,이디야,37.5650632,127.0666931
1282,장안중앙점,서울 동대문구 사가정로25길 42 (장안동),동대문구,이디야,37.5806425,127.0709617
1283,장한평군자초교점,서울 동대문구 한천로2길 53 (장안동),동대문구,이디야,37.5627974,127.0613958
1284,전농뉴타운점,서울 동대문구 답십리로 77 (전농동),동대문구,이디야,37.5750329,127.0496055
1285,전농사거리점,서울 동대문구 사가정로 132 (전농동),동대문구,이디야,37.5775568,127.0595101
1286,청량리점,서울 동대문구 왕산로 225 (청량리동),동대문구,이디야,37.5832353,127.0447165
1287,촬영소사거리점,서울 동대문구 답십리로 264 (장안동),동대문구,이디야,37.5722268,127.0694723
1288,회기역점,"서울 동대문구 망우로 67 (휘경동, 효자 워너빌)",동대문구,이디야,37.5899254,127.0606026
1289,회기역중앙점,서울 동대문구 회기로 194-1 (휘경동),동대문구,이디야,37.5897957,127.0574889
1290,행당동점,서울 성동구 고산자로 201 (행당동),성동구,이디야,37.5580159,127.0337407
1291,성공회대점,서울 구로구 연동로 312 (항동),구로구,이디야,37.4872294,126.8242853
1292,신도림메르디앙점,"서울 구로구 신도림로 65 (신도림동, 신도림월드메르디앙오피스텔)",구로구,이디야,37.5095401,126.8820361
1293,신도림테크노마트점,서울 구로구 새말로 97 (구로동),구로구,이디야,37.5070431,126.8902185
1294,오류남부점,서울 구로구 오류로8길 65 (오류동),구로구,이디야,37.4926091,126.8437777
1295,오류북부역점,서울 구로구 경인로20길 6 (오류동),구로구,이디야,37.4970676,126.8406319
1296,천왕이펜하우스점,서울 구로구 천왕로 36 (천왕동),구로구,이디야,37.48199,126.8363095
1297,IBK고객센터점,"서울 용산구 한남대로 72 (한남동, IBK기업은행고객센터)",용산구,이디야,37.5350224,127.0070392
1298,동부이촌동점,서울 용산구 이촌로77길 19 (이촌동),용산구,이디야,37.52040119999999,126.974878
1299,동자동점,서울 용산구 후암로 93 (동자동),용산구,이디야,37.5533136,126.975103
1300,삼각지역점,"서울 용산구 한강대로 205 (한강로1가, 용산파크자이)",용산구,이디야,37.5364153,126.9724713
1301,삼각지점,서울 용산구 한강대로 138 (한강로2가),용산구,이디야,37.5304542,126.9695065
1302,숙대입구역점,서울 용산구 한강대로 289 (갈월동),용산구,이디야,37.5453248,126.9702197
1303,순천향병원점,서울 용산구 대사관로 72,용산구,이디야,37.5330587,127.0059327
1304,용문점,서울 용산구 원효로41길 73 (원효로2가),용산구,이디야,37.5363006,126.9624595
1305,용산원효점,"서울 용산구 원효로 70 (원효로4가, 신정빌딩)",용산구,이디야,37.5322885,126.9515009
1306,용산이마트점,서울 용산구 한강대로21나길 17 (한강로3가),용산구,이디야,37.5288539,126.9640447
1307,용산중앙점,서울 용산구 한강대로 52-1 (한강로3가),용산구,이디야,37.5255891,126.9648264
1308,용산청파점,"서울 용산구 청파로71길 10 (청파동1가, 새마을금고)",용산구,이디야,37.5446762,126.9700265
1309,용산효창점,서울 용산구 효창원로66길 2 (효창동),용산구,이디야,37.5410418,126.9634863
1310,용산후암점,"서울 용산구 후암로 40-2 (후암동, 성원빌딩)",용산구,이디야,37.5494813,126.9776645
1311,원효로점,서울 용산구 원효로 257 (원효로1가),용산구,이디야,37.5399325,126.9674607
