,매장이름,주소,구,브랜드,위도,경도
264,총신대점,"서울 동작구 사당로16가길 96 (사당동) 1,2층",동작구,이디아,37.4850653,126.9688107
265,해군회관점,서울 동작구 여의대방로 194 (대방동),동작구,이디아,37.5080962,126.9262539
266,공덕롯데캐슬점,"서울 마포구 마포대로 109 (공덕동, 롯데캐슬프레지던트)",마포구,이디아,37.5448703,126.9507228
267,공덕점,서울 마포구 마포대로8길 15 (공덕동),마포구,이디아,37.5461947,126.954512
268,광흥창역점,"서울 마포구 창전로 45 (창전동, 서강한화오벨리스크)",마포구,이디아,37.5496548,126.9324316
269,대흥역점,서울 마포구 백범로 100 (대흥동),마포구,이디아,37.5488447,126.9414298
270,동교중앙점,서울 마포구 동교로27길 8 (동교동),마포구,이디아,37.5587392,126.9230221
271,마포경찰서점,서울 마포구 마포대로 173 (공덕동),마포구,이디아,37.54909,126.9532728
272,마포공덕역점,서울 마포구 새창로 6 (도화동),마포구,이디아,37.5407431,126.9537335
273,마포구청점,서울 마포구 월드컵로 196 (성산동),마포구,이디아,37.5643652,126.9062602
274,마포데시앙점,서울 마포구 독막로 320 (도화동),마포구,이디아,37.5397449,126.9484575
275,마포성산시영점,서울 마포구 월드컵북로 210 (성산동),마포구,이디아,37.5613712,126.9167228
276,마포점,서울 마포구 도화길 10 (도화동),마포구,이디아,37.5397641,126.9473823
277,망리단길점,"서울 마포구 포은로 81-1 (망원동, S-빌딩)",마포구,이디아,37.5543031,126.9052551
278,망원역점,서울 마포구 월드컵로 82-1 (서교동),마포구,이디아,37.5579103,126.9106565
279,망원중앙점,서울 마포구 월드컵로 147 (망원동),마포구,이디아,37.5559772,126.9012821
280,상수역점,서울 마포구 와우산로 41-1 (상수동),마포구,이디아,37.5462303,126.9280897
281,상암DMC점,서울 마포구 월드컵북로 396 (상암동),마포구,이디아,37.5791192,126.8902941
282,상암KBS점,서울 마포구 월드컵북로 375 (상암동),마포구,이디아,37.5773051,126.8906358
283,상암우리기술점,서울 마포구 월드컵북로56길 9 (상암동),마포구,이디아,37.5813475,126.887425
284,상암한샘점,서울 마포구 성암로13길 58 (상암동),마포구,이디아,37.5756558,126.8977097
285,상암홈플러스점,서울 마포구 월드컵로 240 (성산동),마포구,이디아,37.55922,126.9139289
286,서강대점,서울 마포구 백범로 34 (신수동),마포구,이디아,37.5487604,126.9393635
287,서교동점,서울 마포구 와우산로29길 70 (서교동),마포구,이디아,37.5563162,126.9265746
288,성산점,서울 마포구 월드컵북로 137 (성산동),마포구,이디아,37.5675176,126.9100186
289,성산중앙점,서울 마포구 성미산로 78 (성산동),마포구,이디아,37.5615164,126.9194136
290,신촌그랑자이점,"서울 마포구 대흥로 183 (대흥동, 신촌그랑자이 상가)",마포구,이디아,37.5554011,126.9457092
291,신촌로터리점,서울 마포구 서강로 135 (노고산동),마포구,이디아,37.5544749,126.9354137
292,신촌숲아이파크점,"서울 마포구 광성로 17 (신수동, 신촌숲아이파크)",마포구,이디아,37.5507963,126.9345284
293,애오개역점,서울 마포구 마포대로 208 (아현동),마포구,이디아,37.5524425,126.9568124
294,오벨리스크점,"서울 마포구 마포대로 33 (도화동, 마포 한화 오벨리스크)",마포구,이디아,37.5399759,126.9454625
295,한강공원로점,서울 마포구 망원로 21 (망원동),마포구,이디아,37.5563164,126.8993901
296,합정LIG점,서울 마포구 양화로1길 21 (합정동),마포구,이디아,37.5494407,126.9103713
297,합정동점,서울 마포구 양화로6길 90 (합정동),마포구,이디아,37.5481933,126.919058
298,합정역사거리점,서울 마포구 독막로2길 5 (합정동),마포구,이디아,37.548217,126.914866
299,합정역점,서울 마포구 양화로11길 54 (서교동),마포구,이디아,37.5520737,126.91491
300,합정홈플러스점,"서울 마포구 양화로 45 (서교동, 메세나폴리스)",마포구,이디아,37.5499443,126.9137027
301,홍대중앙점,서울 마포구 양화로 124 (서교동),마포구,이디아,37.5542126,126.9207762
302,홍대청기와점,서울 마포구 월드컵북로 7 (서교동),마포구,이디아,37.5580081,126.9149565
303,홍대학원가점,서울 마포구 와우산로 148 (창전동),마포구,이디아,37.5541014,126.929644
304,홍익대점,"서울 마포구 홍익로 10 (서교동, 서교푸르지오)",마포구,이디아,37.553754,126.923004
305,가재울점,"서울 서대문구 수색로 100 (북가좌동, DMC래미안e편한세상)",서대문구,이디아,37.5743004,126.9121504
306,가재울중앙점,"서울 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)",서대문구,이디아,37.572301,126.9182776
307,독립문통일로점,서울 서대문구 영천동,서대문구,이디아,37.5699488,126.9563277
308,동교동점,서울 서대문구 신촌로 5 (창천동),서대문구,이디아,37.558379,126.9396708
309,명지대점,서울 서대문구 거북골로 35 (남가좌동),서대문구,이디아,37.5793331,126.9239019
310,명지전문대점,서울 서대문구 가좌로 140 (홍은동),서대문구,이디아,37.5845413,126.9241326
311,무악재역점,서울 서대문구 홍제동,서대문구,이디아,37.58551120000001,126.9489831
312,북가좌동점,서울 서대문구 증가로 257 (북가좌동),서대문구,이디아,37.5760008,126.9030186
313,서대문구청점,서울 서대문구 연희로 237 (연희동),서대문구,이디아,37.578217,126.9356558
314,서대문점,서울 서대문구 냉천동,서대문구,이디아,37.5668216,126.962263
315,신촌기차역점,서울 서대문구 신촌역로 35 (창천동),서대문구,이디아,37.5589365,126.9414455
316,신촌역점,서울 서대문구 신촌로 87-20 (창천동),서대문구,이디아,37.5603666,126.9340513
317,아현역점,"서울 서대문구 신촌로35길 10 (북아현동, e편한세상신촌 4단지)",서대문구,이디아,37.5584231,126.9546193
318,연남동점,서울 서대문구 연희로 42 (연희동),서대문구,이디아,37.5623305,126.9278489
319,연대서문점,서울 서대문구 연희로10길 86 (연희동),서대문구,이디아,37.5636727,126.933677
320,연세대점,서울 서대문구 연세로12길 10 (창천동),서대문구,이디아,37.5588209,126.9375073
321,연희삼거리점,서울 서대문구 연희로 117 (연희동),서대문구,이디아,37.5682728,126.9318184
322,이화여대점,"서울 서대문구 이화여대길 26 (대현동, 이화빌딩)",서대문구,이디아,37.5574242,126.9445008
323,충정로3가점,"서울 서대문구 경기대로 26-26 (충정로3가, 더스타일하우스디센트럴)",서대문구,이디아,37.5622371,126.9615554
324,홍은사거리점,"서울 서대문구 통일로 510 (홍은동, 북한산 더샵)",서대문구,이디아,37.5927053,126.9416772
325,홍제역점,서울 서대문구 홍제동,서대문구,이디아,37.58551120000001,126.9489831
326,강남센트럴시티점,"서울 서초구 신반포로 176 (반포동, 센트럴시티)",서초구,이디아,37.5041299,127.0030692
327,교대역점,"서울 서초구 서초대로56길 22 (서초동, 성운빌딩)",서초구,이디아,37.4977102,126.9978029
328,교육개발원사거리점,"서울 서초구 바우뫼로 180 (양재동, 신송빌딩)",서초구,이디아,37.4787133,127.0390216
329,구반포역점,"서울 서초구 신반포로 50 (반포동, 구반포상가)",서초구,이디아,37.5035427,126.988748
330,국립중앙도서관디지털관점,"서울 서초구 반포대로 201 (반포동, 국립중앙도서관)",서초구,이디아,37.4977656,127.0036701
331,국립중앙도서관본관점,"서울 서초구 반포대로 201 (반포동, 국립중앙도서관)",서초구,이디아,37.4977656,127.0036701
332,남부터미널점,서울 서초구 서초동,서초구,이디아,37.4876872,127.0174271
333,내방역점,"서울 서초구 서초대로 108 (방배동, 삼보빌딩)",서초구,이디아,37.4732973,127.0407716
334,반포지하상가점,"서울 서초구 신반포로 지하 200 (잠원동, 강남터미널지하쇼핑몰)",서초구,이디아,37.5065978,127.0054105
335,방배역점,서울 서초구 방배로 87 (방배동),서초구,이디아,37.482139,126.9968963
336,방배중앙점,"서울 서초구 동광로 1 (방배동, 대양빌딩)",서초구,이디아,37.4910362,126.9830198
337,서울고교점,서울 서초구 서초동,서초구,이디아,37.4876872,127.0174271
338,서울고속버스터미널점,"서울 서초구 신반포로 194 (반포동, 강남고속버스터미널)",서초구,이디아,37.5049142,127.0049151
339,서울교대점,서울 서초구 서초동,서초구,이디아,37.4876872,127.0174271
340,서초법조타운점,"서울 서초구 서초중앙로24길 7 (서초동, 동천빌딩)",서초구,이디아,37.4947529,127.0144754
341,서초역점,서울 서초구 서초동,서초구,이디아,37.4876872,127.0174271
342,서초우면중앙점,"서울 서초구 양재대로2길 100-11 (우면동, 서초 리슈빌S)",서초구,이디아,37.4686963,127.0232578
343,서초점,서울 서초구 서초대로48길 16 (서초동),서초구,이디아,37.4920152,127.0113078
344,신논현역점,서울 서초구 강남대로79길 10 (반포동),서초구,이디아,37.5052523,127.0231968
345,양재AT점,"서울 서초구 동산로 3 (양재동, 한서빌딩)",서초구,이디아,37.4809908,127.0410491
346,양재언남점,"서울 서초구 동산로 60 (양재동, 화성빌딩)",서초구,이디아,37.46854769999999,127.0278008
347,양재점,서울 서초구 남부순환로347길 38 (서초동),서초구,이디아,37.4859875,127.0314737
348,양재중앙점,"서울 서초구 강남대로 221 (양재동, 양재역 환승주차장)",서초구,이디아,37.4832682,127.0344664
349,양재하나로마트점,"서울 서초구 청계산로 10 (양재동, 농협하나로클럽)",서초구,이디아,37.4629931,127.043105
350,예술의전당점,"서울 서초구 반포대로 32 (서초동, 원일빌딩)",서초구,이디아,37.4833789,127.0121074
351,우면동점,"서울 서초구 바우뫼로 20 (우면동, 고호빌딩)",서초구,이디아,37.4699641,127.025301
352,잠원논현점,서울 서초구 신반포로 333 (잠원동),서초구,이디아,37.5108609,127.0201156
353,청계산입구역점,서울 서초구 신원동,서초구,이디아,37.4446745,127.0614206
354,포이점,서울 서초구 마방로10길 42 (양재동),서초구,이디아,37.475593,127.0445372
355,함지박사거리점,서울 서초구 방배로 234 우신빌딩,서초구,이디아,37.4780738,127.0007198
356,고대개운점,서울 성북구 개운사길 30 (안암동5가),성북구,이디아,37.5876534,127.0294038
357,고대점,서울 성북구 인촌로 24 (안암동2가),성북구,이디아,37.587055,127.0212162
358,국민대점,서울 성북구 정릉로9라길 8 (정릉동),성북구,이디아,37.6111263,127.0003764
359,길음뉴타운점,"서울 성북구 길음로 74 (길음동, 길음 에스에이치빌)",성북구,이디아,37.6097759,127.0206116
360,길음중앙점,"서울 성북구 도봉로 11 (길음동, 삼주빌딩)",성북구,이디아,37.6101971,127.0298799
361,돈암동점,서울 성북구 동소문로 119 (동선동4가),성북구,이디아,37.5943435,127.0185038
362,돈암아리랑점,"서울 성북구 아리랑로 75 (돈암동, 돈암코오롱하늘채)",성북구,이디아,37.5992985,127.0129938
363,돌곶이역점,서울 성북구 돌곶이로22길 3 (석관동),성북구,이디아,37.6101594,127.058086
364,동덕여대점,서울 성북구 화랑로 99 (하월곡동),성북구,이디아,37.6038358,127.0353171
365,동소문동점,서울 성북구 동소문로13길 5 (동소문동4가),성북구,이디아,37.5920114,127.0128569
366,보문역점,서울 성북구 보문로 111 (보문동2가),성북구,이디아,37.5848579,127.0191073
367,석계중앙점,서울 성북구 화랑로40길 61 (석관동),성북구,이디아,37.6130719,127.0627789
368,석관동점,"서울 성북구 돌곶이로8길 22 (석관동, 래미안아트리치)",성북구,이디아,37.606103,127.0634229
369,성북구청점,서울 성북구 보문로 162 (삼선동5가),성북구,이디아,37.5876581,127.0157281
370,성신여대역점,서울 성북구 동소문로17길 40 (동소문동6가),성북구,이디아,37.5935484,127.0152431
371,성신여대점,서울 성북구 보문로34길 100 (동선동2가),성북구,이디아,37.5911844,127.020776
372,월곡1동점,서울 성북구 오패산로 99 (하월곡동),성북구,이디아,37.6107208,127.0351251
373,월곡동아점,서울 성북구 장월로1길 47 (상월곡동),성북구,이디아,37.606215,127.0456787
374,월곡중앙점,"서울 성북구 종암로 167 (하월곡동, 동일하이빌뉴시티)",성북구,이디아,37.604314,127.0309948
375,장위2동점,서울 성북구 화랑로25길 14 (장위동),성북구,이디아,37.6092663,127.0524388
376,장위뉴타운점,서울 성북구 장월로 144-1 (장위동),성북구,이디아,37.6176579,127.0510126
377,장위동점,서울 성북구 월계로40길 7 (장위동),성북구,이디아,37.6228267,127.048397
378,장위북서울꿈의숲점,서울 성북구 돌곶이로41가길 2 (장위동),성북구,이디아,37.6185575,127.0455923
379,장위중앙점,서울 성북구 장위로 35 (장위동),성북구,이디아,37.6139721,127.0493268
380,정릉뉴타운점,"서울 성북구 정릉로 307 (정릉동, 라온유 아파트)",성북구,이디아,37.60318760000001,127.0183002
381,정릉아리랑점,"서울 성북구 북악산로 851 (정릉동, 정릉2차 e-편한세상)",성북구,이디아,37.5998738,127.0195276
382,정릉점,서울 성북구 보국문로 77 (정릉동),성북구,이디아,37.6111065,127.0086007
383,정릉중앙점,서울 성북구 정릉로 251 (정릉동),성북구,이디아,37.6046666,127.0119116
384,종암동점,서울 성북구 종암로 105 (종암동),성북구,이디아,37.5994896,127.0339384
385,하월곡동점,서울 성북구 오패산로 16 (하월곡동),성북구,이디아,37.6115817,127.0381509
386,한성대역점,서울 성북구 동소문로 19 (동소문동1가),성북구,이디아,37.5889646,127.0063694
387,한성대점,서울 성북구 삼선교로 10 (삼선동1가),성북구,이디아,37.5863523,127.0089064
388,가든파이브점,"서울 송파구 충민로 10 (문정동, 가든파이브툴)",송파구,이디아,37.4782249,127.1193622
389,가든파이브테크노관점,"서울 송파구 충민로 66 (문정동, 가든파이브라이프)",송파구,이디아,37.4775761,127.125043
390,가락몰점,"서울 송파구 양재대로 932 (가락동, 가락몰 판매동)",송파구,이디아,37.4933411,127.1097998
391,가락중앙점,서울 송파구 송이로 87 (가락동),송파구,이디아,37.4982843,127.1207781
392,개롱역점,"서울 송파구 오금로 407 (오금동, 상아아파트)",송파구,이디아,37.4982404,127.136456
393,거여점,서울 송파구 오금로 497 (거여동),송파구,이디아,37.48205129999999,127.1429218
394,마천사거리점,"서울 송파구 마천로 264 (거여동, 흥일빌딩)",송파구,이디아,37.4980378,127.1461353
395,문정KDU타워점,"서울 송파구 정의로 70 (문정동, 케이디유타워)",송파구,이디아,37.4830797,127.12489
396,문정문현점,서울 송파구 새말로8길 30 (문정동),송파구,이디아,37.4800957,127.1266355
397,문정중앙점,서울 송파구 문정로 31-1 (문정동),송파구,이디아,37.4864701,127.1263126
398,문정테라타워점,"서울 송파구 송파대로 167 (문정동, 문정역테라타워)",송파구,이디아,37.4852289,127.1207097
399,방이미성점,"서울 송파구 오금로 251 (방이동, 잠실3차한양아파트)",송파구,이디아,37.5061281,127.1224849
400,방이시장점,서울 송파구 백제고분로48길 3 (방이동),송파구,이디아,37.51180069999999,127.1137457
401,방이역점,서울 송파구 위례성대로18길 32 (방이동),송파구,이디아,37.5095235,127.1247104
402,방이초교점,서울 송파구 가락로 280 (방이동),송파구,이디아,37.5127115,127.1199902
403,삼전역점,서울 송파구 백제고분로 263 (삼전동),송파구,이디아,37.5027433,127.0957873
404,서울삼성내과점,"서울 송파구 백제고분로 126 (잠실동, 오룡빌딩)",송파구,이디아,37.5061551,127.0807668
405,석촌백제점,"서울 송파구 백제고분로39길 15 (석촌동, 삼경빌딩)",송파구,이디아,37.5058869,127.1043148
406,석촌사거리점,"서울 송파구 송파대로 409 (석촌동, 범양빌딩)",송파구,이디아,37.503517,127.1035697
407,석촌역점,"서울 송파구 송파대로 456 (송파동, 웅현빌딩)",송파구,이디아,37.5096553,127.1127913
408,송파동점,"서울 송파구 백제고분로41길 5 (송파동, 태원빌딩)",송파구,이디아,37.509183,127.1055698
409,송파문정점,서울 송파구 송이로 159 (가락동),송파구,이디아,37.4929217,127.1253339
410,송파올림픽훼미리타운점,"서울 송파구 중대로 24 (문정동, 올림픽훼밀리타운 아카데미 상가)",송파구,이디아,37.4896023,127.1187913
411,송파위례점,"서울 송파구 위례광장로 188 (장지동, 아이온스퀘어)",송파구,이디아,37.4850892,127.1332182
412,송파잠실점,서울 송파구 삼전로 95 (잠실동),송파구,이디아,37.5069289,127.0898316
413,송파파인타운점,"서울 송파구 충민로2길 28 (장지동, 대진플라자2)",송파구,이디아,37.4772984,127.1275686
414,송파풍납점,서울 송파구 강동대로9길 17-1 (풍납동),송파구,이디아,37.5280621,127.11653
415,송파하비오점,"서울 송파구 송파대로 111 (문정동, 파크하비오)",송파구,이디아,37.482085,127.123578
416,송파한양점,"서울 송파구 가락로 165 (송파동, 위례캐슬빌)",송파구,이디아,37.5037323,127.1135741
417,오금점,"서울 송파구 오금로 306 (가락동, 가락스타클래스)",송파구,이디아,37.5028786,127.1261236
418,오금중앙점,"서울 송파구 위례성대로22길 18 (오금동, 이시돌빌딩)",송파구,이디아,37.5087113,127.1304008
419,올림픽공원점,서울 송파구 올림픽로 354 (방이동),송파구,이디아,37.516154,127.109764
420,올림픽프라자점,서울 송파구 양재대로 1222 (방이동),송파구,이디아,37.51593200000001,127.1320277
421,위례아이파크점,"서울 송파구 위례광장로 136 (장지동, 위례아이파크)",송파구,이디아,37.4797341,127.1440951
422,위례포레샤인점,"서울 송파구 위례순환로 477 (장지동, 위례포레샤인23단지)",송파구,이디아,37.4765682,127.1347366
423,잠실나루역점,"서울 송파구 올림픽로35길 104 (신천동, 장미아파트)",송파구,이디아,37.5193571,127.0993659
424,잠실본동점,"서울 송파구 백제고분로 172 (잠실동, 제이케이빌딩)",송파구,이디아,37.5067793,127.0893685
425,잠실역점,"서울 송파구 송파대로 567 (잠실동, 잠실주공아파트)",송파구,이디아,37.51519400000001,127.0948475
426,잠실월드점,"서울 송파구 올림픽로35가길 9 (신천동, 잠실 푸르지오 월드마크)",송파구,이디아,37.5175312,127.103575
427,종합운동장역점,"서울 송파구 올림픽로 76 (잠실동, J타워)",송파구,이디아,37.5121502,127.0752952
428,CBS본사점,서울 양천구 목동서로 159-1 (목동),양천구,이디아,37.52821350000001,126.8749471
429,강서초교점,서울 양천구 오목로 48 (신월동),양천구,이디아,37.5220241,126.8429393
430,남부지법점,서울 양천구 신월로 350 (신정동),양천구,이디아,37.5216718,126.8598865
431,목3동점,"서울 양천구 목동중앙북로 38 (목동, 롯데캐슬위너아파트)",양천구,이디아,37.5456576,126.8664435
432,목4동점,서울 양천구 목동중앙본로7길 46 (목동),양천구,이디아,37.5394371,126.86612
433,목동남부점,서울 양천구 목동남로 46 (신정동),양천구,이디아,37.5087155,126.8647187
434,목동등촌로점,서울 양천구 등촌로 180 (목동),양천구,이디아,37.5456026,126.8627246
435,목동로데오점,서울 양천구 목동로 219 (신정동),양천구,이디아,37.5279211,126.8637907
436,목동신목점,"서울 양천구 목동중앙로 85 (목동, 강산아파트)",양천구,이디아,37.53661990000001,126.8712586
437,목동신트리점,"서울 양천구 신정로 312 (신정동, 뉴프라자)",양천구,이디아,37.5132891,126.855733
438,목동아델리체점,"서울 양천구 중앙로43길 14 (신정동, 래미안 목동아델리체)",양천구,이디아,37.5180135,126.8518873
439,목동역점,서울 양천구 오목로 227 (신정동),양천구,이디아,37.526041,126.8627071
440,목동중앙점,"서울 양천구 목동서로 287 (신정동, 동문비젼오피스텔)",양천구,이디아,37.5215106,126.8690925
441,목동파라곤점,서울 양천구 목동서로 155 (목동),양천구,이디아,37.5293136,126.8751264
442,목동파리공원점,서울 양천구 목동동로 379 (목동),양천구,이디아,37.5355702,126.8787085
443,서남병원점,서울 양천구 신정동,양천구,이디아,37.5166014,126.8638714
444,신월5동점,서울 양천구 화곡로 50 (신월동),양천구,이디아,37.5391278,126.8274379
445,신월7동점,서울 양천구 지양로 79 (신월동),양천구,이디아,37.5223947,126.8329818
446,신월사거리점,서울 양천구 남부순환로 353 (신월동),양천구,이디아,37.5356284,126.8289172
447,신월신곡시장점,서울 양천구 신월로 172 (신월동),양천구,이디아,37.5182621,126.8426399
448,신정교점,서울 양천구 신목로 36 (신정동),양천구,이디아,37.5188009,126.8737695
449,신정네거리역점,서울 양천구 중앙로 282 (신정동),양천구,이디아,37.5215126,126.8525663
450,신정서부점,서울 양천구 신정로11길 50-15 (신정동),양천구,이디아,37.5121775,126.8383361
451,신정역점,서울 양천구 오목로 155 (신정동),양천구,이디아,37.5249251,126.854642
452,양천구청점,서울 양천구 목동동로 63 (신정동),양천구,이디아,37.5152752,126.8623016
453,오목교대학학원점,서울 양천구 오목로 319 (목동),양천구,이디아,37.5250374,126.8730535
454,오목교역점,서울 양천구 신목로 102 (목동),양천구,이디아,37.5235593,126.8757535
455,KBS별관점,"서울 영등포구 국제금융로8길 27-9 (여의도동, 동북빌딩)",영등포구,이디아,37.5196169,126.9289537
456,국회대로점,"서울 영등포구 국회대로72길 4 (여의도동, 아이비피아빌딩)",영등포구,이디아,37.5302318,126.919859
457,국회의사당역점,"서울 영등포구 의사당대로 22 (여의도동, 이룸센터)",영등포구,이디아,37.5268293,126.91783
458,남부고용센터점,서울 영등포구 양산로 71 (양평동3가),영등포구,이디아,37.5249901,126.8910908
459,당산버드나루점,서울 영등포구 버드나루로 87 (영등포동7가),영등포구,이디아,37.5247311,126.9072916
460,당산역점,"서울 영등포구 당산로 222 (당산동5가, 당산디오빌)",영등포구,이디아,37.5332974,126.9022397
461,당산중앙점,서울 영등포구 당산로 159 (당산동4가),영등포구,이디아,37.5287389,126.8995556
462,대림1동점,서울 영등포구 도림로 198 (대림동),영등포구,이디아,37.4955091,126.899438
463,대림3동점,서울 영등포구 대림로 212 (대림동),영등포구,이디아,37.4995567,126.8981452
464,대림역점,서울 영등포구 도림로31길 2 (대림동),영등포구,이디아,37.4924907,126.8959161
465,도림사거리점,서울 영등포구 도림로 326 (신길동),영등포구,이디아,37.5065486,126.9018065
466,도림점,"서울 영등포구 도신로15길 40 (도림동, 도림빌딩)",영등포구,이디아,37.5096218,126.8979124
467,라이프점,"서울 영등포구 63로 40 (여의도동, 라이프오피스텔)",영등포구,이디아,37.5195583,126.9391694
468,문래역점,서울 영등포구 문래로 89 (문래동3가),영등포구,이디아,37.5196161,126.8919362
469,보라매역점,서울 영등포구 여의대방로 141 (신길동),영등포구,이디아,37.5074088,126.9168029
470,서여의도점,"서울 영등포구 국회대로72길 17 (여의도동, KCC파크타운)",영등포구,이디아,37.529455,126.9211706
471,선유도역점,서울 영등포구 양평로 126 (양평동5가),영등포구,이디아,37.5411416,126.8944092
472,신길성애병원점,서울 영등포구 여의대방로53길 27 (신길동),영등포구,이디아,37.5118321,126.9215338
473,신길썬프라자점,서울 영등포구 신길로 42 (신길동),영등포구,이디아,37.496429,126.9086066
474,신길아이파크점,서울 영등포구 도림로 280 (신길동),영등포구,이디아,37.5029,126.9042022
475,신길역점,서울 영등포구 영등포로 353 (신길동),영등포구,이디아,37.5150289,126.918074
476,신길중앙점,서울 영등포구 도신로 229 (신길동),영등포구,이디아,37.5121582,126.9165036
477,신풍역점,서울 영등포구 신풍로 52-1 (신길동),영등포구,이디아,37.49990469999999,126.9117746
478,양평동2가점,"서울 영등포구 선유서로25길 19 (양평동2가, 오목교투웨니퍼스트)",영등포구,이디아,37.5243251,126.8837313
479,여의나루역점,서울 영등포구 여의나루로 113 (여의도동),영등포구,이디아,37.52601629999999,126.9307571
480,여의도농협재단점,"서울 영등포구 국제금융로8길 2 (여의도동, 농협재단빌딩)",영등포구,이디아,37.5219838,126.930031
481,여의도역점,"서울 영등포구 의사당대로 108 (여의도동, 아일렉스)",영등포구,이디아,37.5210236,126.9240116
482,영등포knk점,"서울 영등포구 영신로 220 (영등포동8가, KnK디지털타워)",영등포구,이디아,37.526554,126.904299
483,영등포구청점,서울 영등포구 당산로 110 (당산동3가),영등포구,이디아,37.5268845,126.8983667
484,영등포그랜드점,"서울 영등포구 양산로9길 15 (양평동3가, 그랜드타워)",영등포구,이디아,37.5263235,126.888719
485,영등포본동점,서울 영등포구 영신로19길 15 (영등포동),영등포구,이디아,37.5138185,126.9060085
486,영등포시장점,서울 영등포구 영등포로35길 19 (영등포동6가),영등포구,이디아,37.5216207,126.9041803
487,영등포아크로타워점,"서울 영등포구 국회대로54길 10 (영등포동7가, 아크로타워 스퀘어)",영등포구,이디아,37.5244579,126.9076599
488,영등포에이스점,서울 영등포구 경인로 775 (문래동3가),영등포구,이디아,37.5144447,126.8987734
489,영등포점,서울 영등포구 영중로 16-1 (영등포동3가),영등포구,이디아,37.5187427,126.9070871
490,영등포중앙점,서울 영등포구 영중로 37 (영등포동4가),영등포구,이디아,37.5193148,126.9046511
491,영등포코레일점,"서울 영등포구 경인로 846 (영등포동, 영등포 민자역사)",영등포구,이디아,37.5158879,126.9075191
492,영등포홈플러스점,"서울 영등포구 당산로 42 (문래동3가, 홈플러스)",영등포구,이디아,37.5181504,126.8958956
493,한강성심병원점,서울 영등포구 버드나루로 51 (영등포동2가),영등포구,이디아,37.523129,126.9105655
494,한국수출입은행점,"서울 영등포구 은행로 38 (여의도동, 한국수출입은행빌딩)",영등포구,이디아,37.52859309999999,126.9233935
495,힐스테이트클래시안점,"서울 영등포구 신길로28길 9 (신길동, 힐스테이트 클래시안)",영등포구,이디아,37.503593,126.912645
496,갈현점,서울 은평구 갈현로 268 (갈현동),은평구,이디아,37.6122498,126.9132786
497,구산사거리점,서울 은평구 서오릉로 195 (구산동),은평구,이디아,37.6138414,126.9110225
498,구산역점,서울 은평구 연서로 148 (대조동),은평구,이디아,37.6141112,126.9208904
499,구파발역점,"서울 은평구 진관2로 29-21 (진관동, 드림스퀘어)",은평구,이디아,37.6458965,126.9262918
500,녹번동점,"서울 은평구 진흥로 156 (녹번동, 신명빌딩)",은평구,이디아,37.6086912,126.9269617
501,녹번중앙점,"서울 은평구 통일로 635 (녹번동, 녹번동메카오피스텔)",은평구,이디아,37.603474,126.9346394
502,독바위역점,"서울 은평구 불광로 128 (불광동, 배진하우스)",은평구,이디아,37.6180771,126.9333072
503,백련산아이파크점,"서울 은평구 응암로 264 (응암동, 서울빌딩)",은평구,이디아,37.5952388,126.9188557
504,본서부병원점,"서울 은평구 응암로 337 (응암동, 빛터룩스 빌딩)",은평구,이디아,37.6012692,126.9221517
505,불광역점,서울 은평구 통일로 731 (대조동),은평구,이디아,37.6141112,126.9208904
506,불광연서로점,서울 은평구 연서로 275 (불광동),은평구,이디아,37.6116009,126.9304684
507,불광중앙점,서울 은평구 불광로 59 (불광동),은평구,이디아,37.6122908,126.9317226
508,수색역점,서울 은평구 수색로 250 (수색동),은평구,이디아,37.5818859,126.8963113
509,역촌동점,서울 은평구 갈현로 82 (역촌동),은평구,이디아,37.6013705,126.9134783
510,역촌사거리점,서울 은평구 서오릉로 100 (대조동),은평구,이디아,37.608995,126.9216444
511,역촌진흥로점,서울 은평구 진흥로1길 3 (역촌동),은평구,이디아,37.6016991,126.9194436
512,연신내역점,서울 은평구 통일로 855-9 (갈현동),은평구,이디아,37.6270657,126.9156137
513,연신내중앙점,서울 은평구 통일로 825 (대조동),은평구,이디아,37.6141112,126.9208904
514,연신내통일로점,서울 은평구 통일로 876 (불광동),은평구,이디아,37.6211624,126.9202577
515,은평구청점,서울 은평구 은평로 197 (녹번동),은평구,이디아,37.6016007,126.9296014
516,은평뉴타운점,"서울 은평구 진관3로 70 (진관동, 은평뉴타운상림마을)",은평구,이디아,37.64223339999999,126.9231143
517,은평이마트점,"서울 은평구 은평로 111 (응암동, 은평이마트)",은평구,이디아,37.6003893,126.9202568
518,응암역점,"서울 은평구 연서로 9 (역촌동, 센타폴리스)",은평구,이디아,37.6001129,126.9155858
519,응암오거리점,서울 은평구 응암로 211 (응암동),은평구,이디아,37.5908628,126.9171141
520,응암중앙점,서울 은평구 응암로 183 (응암동),은평구,이디아,37.5883944,126.9165713
521,증산동점,서울 은평구 증산서길 78 (증산동),은평구,이디아,37.5833382,126.9065476
522,경복궁역점,서울 종로구 자하문로 7 (체부동),종로구,이디아,37.5790658,126.9697902
523,광화문점,서울 종로구 세종대로23길 15 (도렴동),종로구,이디아,37.571457,126.9756366
524,광화문트윈트리타워점,"서울 종로구 율곡로 6 (중학동, 트윈 트리 빌딩)",종로구,이디아,37.5751853,126.9797383
